title,price,description,CEP,Município,Bairro
Lote financiado em Condomínio - Maravilhoso!!! - MVT,R$ 11.845,"Empreendimeto lindo em Jequitibá em condomínio fechado, planinho com piscina, lagoa, play ground, projeto paisagísco diferenciado , muito verde ao redor, portaria 24 horas, monitoramento por câmeras, etc, pronto pra construir. Financiamento próprio em até 130 meses com parcelas de 579,00 e entrada de 11.845,00. Mais 

Informações e Agendamentos Tavares 31 987-050505 WhatssApp",35767000,Jequitibá,
"Excelente lote 1000 metros, condomínio em Betim, financiado - RTM",R$ 30.000,"Lotes à partir de 1000 metros em um maravilhoso lugar pronto para você construir, condomínio com piscina, academia, lago, área de laser completa, um excelente lugar para viver com tranquilidade, junto à natureza, qualidade de vida para você e sua família!!

Sinal de R$ 30.000,00 mais 120 meses e 10 anuais.

O valor do anúncio é referente ao sinal

Mais Informações e agendamentos

Tavares

31- whatsapp",32628645,Betim,Vale Verde
Vendo Lote Av CristianoMachado aceito troca,R$ 890.000,"Contato wcar: tel: (31)
 WhatsApp:  Valnei 
WhatsApp:  Helio Henrique 
WhatsApp:  Tiago
 AVENIDA CRISTIANO MACHADO-2620- CIDADE NOVA- BELO HORIZONTE",31170184,Belo Horizonte,Cidade Nova
Lote Maravilhoso na Mg 10 entre Lagoa Santa e a Serra do Cipó,R$ 8.900,"Lote Maravilhoso na Mg 10 entre Lagoa Santa e a Serra do Cipó, 1000 metros pronto pra construir com água encanada, luz, asfalto padrão rodovia, vizinhança de alto nível, pertinho da cidade e a 10 minutos da Serra do Cipó. Pode ser parcelado em até 132 mes de 599,00 com entrada de 8.900,00. ais Informações e agendamentos Tavares 31 987-050505 WhatsApp 31 ",35830000,Jaboticatubas,
Lote Esmeraldas/ Recanto do Passsaredo,R$ 30.000,"Passo financiamento do lote no bairro Recanto do Passaredo em Esmeraldas 
Com vista para Rodovia LMG808, há 5km da cidade de contagem, loteamento novo com Infraestrutura ( água, luz, asfalto, esgoto)com vários moradores, ideal para vc crescer junto com o bairro, loteamento bem valorizado, o lote está em uma excelente localização.
A pessoa pode passar o financiamento para seu próprio nome e já pode construir!
São 110 parcelas de R$519,00
Já foi pago 30mil, aceito veículo na negociação. 
Aproveite a oportunidade pois os lotes já estão com valores de financiamento bem mais altos hoje! Inclusive este lote tem o valor maior devido sua localização, ele já está cercado como nas fotos, qualquer dúvida pode chamar no zap (Deivid)",35740000,Esmeraldas,
Chácara em Brumadinho,R$ 290.000,"Vendo uma chácara no Condomínio Quinta do rio das Águas Claras com 8.100mt2

Casa com telha colonial e forro de PVC em toda a casa 
-2 Quartos 
-1 quarto com banheiro 
-Sala 
-Cozinha 
-Banheiro 
-Varanda 
-Piscina 

A casa falta alguns acabamentos 
A chácara contém muitos pés de fruta; manga, laranja, jabuticaba, maracujá, limão, etc,. 

Condomínio com: Cachoeira, quadra de futebol gramado, quadra de areia, lagoa na entrada da portaria, porteiro 24 horas 

ACEITO CARRO OU IMÓVEIS NA REGIÃO BETIM/MG",35460000,Brumadinho,
"Terreno à venda em Bandeirinhas, Betim cod:567846",R$ 3.000.000,"Código do anúncio: 567846
Benefícios: * A prefeitura de Betim irá construir o Aeródromo Inhotim qie irá receber vôos comerciais, particulares e excecutivos e abrir uma nova via de acesso interligando a MG-040 ao distrito industrial Bandeirinhas. * Região que hoje é parte do polo industrial mais importante de Minas Gerais. * Visinha do maior museu a céu aberto da América Latina, Inhotim * A prefeitura também esta investindo na infraestrutura e da malha viária. * Próximo a Sada Transportes. * Fácil acesso pela Fernal Dias, cerca de 900m da Fernão Dias. * Região com várias industrias, condomínios e sítios. * Próximo ao um empreendimento da Tenda. * Terreno de esquina na Estrada e uma rua lateral. * Ideal para empresas ou empreendimento imobiliário. Imóvel: Área de 22.994m² Coeficiente de aproveitamento 1.5 ZRM-SUL Zona Residencial Mista - Sul Zona de expansão urbana. * Infraestrutura: * 02 Poços artesianos. * Energia Elétrica * Casa principal * Casa de caseiro * Piscina * Campo de futebol. ** Algumas fotos são das industrias na região para favorecer o potencial do local. IPTU: R$ 0.00",32657002,Betim,Bandeirinhas
Lote plano ,R$ 80.000,"Vendo lote no bairro são pedro em Ibirité, 270m2 plano, com agua e luz.
Aceito troca por carros ou casa na região de Ibirité ou Sarzedo.
Lote ate o momento possui apenas contrato de compra e venda.

Mais informações 31 ",32415136,Ibirité,São Pedro
"Lindo sitio de 1.400 m²,Jaboticatubas (Temos varias opções)",R$ 549.000,"Lindo sitio de 1.400 m² próximo a Lagoa Santa, com casa de laje,telhado colonial,4 quartos,sala, sala de estar,copa,cozinha, banheiro social,varanda,garagem, piscina, campo, área de churrasco,fogão a lenha, aquecedor solar, pomar com arvores frutíferas. Ótima vizinhança, lugar super tranqüilo pra quem quer sossego,paz e tranqüilidade. Venha conferir. Por apenas:

R$ 549.000,00

Tel: (31) WhatsApp 
Guilherme (Louro Imóveis) a mais de 20 anos no mercado.
Agende já sua visita será um prazer te atender, mais de 800 opções disponíveis.
Palavras chaves: sítio, área, terreno, fazenda, lote, chácara, casa, Jaboticatubas, Serra do Cipó, Baldim, São Jose do Almeida, a venda, compra, financiamento, financiamento próprio sem juros",35830000,Jaboticatubas,
"Linda chácara de 12 mil metros ,Jaboticatubas (Temos varias opções)",R$ 380.000,"Linda chácara de 12 mil metros em Taquaraçu de Minas, 2 km de estrada de terra até o asfalto, 9 km do centro da cidade, com água de poço artesiano e opção de cisterna com bomba, luz, casa de três quartos, copa, sala, cozinha, banheiro. Areá externa: piscina, ducha, banheiro e quarto próximo à piscina, espaço gourmet com churrasqueira e fogão a lenha. Lagoa de água minada com criação de peixes, chiqueiro, quarto de guardar ração, quarto de ferramentas e muito mais. Vale a pena conferir.

R$380.000,00

Tel: (31) WhatsApp 
Guilherme (Louro Imóveis) a mais de 20 anos no mercado.
Agende já sua visita será um prazer te atender, mais de 800 opções disponíveis.
Palavras chaves: sítio, área, terreno, fazenda, lote, chácara, casa, Jaboticatubas, Serra do Cipó, Baldim, São Jose do Almeida, a venda, compra, financiamento, financiamento próprio sem juros",35800000,Ferros,
Lotes no Recanto das Águas em Santa luzia,R$ 189.500,"Lotes de 2000 m2 no Recanto das Águas em Santa luzia

02 Lotes com 2000 m2 cada um , totalmente planos, extensa área verde, todo cercado, entrada pavimentada, poço artesiano, excelente localização próximo ao Restaurante Trilhas Da Serra, pontos comerciais e a 1 h 1 min (37,8 km) de Belo Horizonte com acesso totalmente asfaltado.

Agende uma visita com Wilson Barros no nº 31.98905.7897 - CÓDIGO WP-121",33055060,Santa Luzia,Pinhões
Lote - Zona Rural Baldim - VEG275,R$ 88.990,"Baldim Líder Fazenda de 20.000 metros  Agua encanada e Luz Perto do Centro da Cidade, proximo à pousada Tia Salete; Documentação toda ok Parcelamento direto com o Proprietário;  Sinal + parcelas LIGA PRO TAVARES  031 9 ",35732000,Baldim,Centro
Lote em Condomínio - Centro Jaboticatubas - VEG120,R$ 10.876,"Excelente localização perto da Serra do Cipó, lote de 1000 metros em condomínio fechado com portaria 24, espaço gourmet, área de lazer, linda vista, asfalto padrão rodovia, luz e água. Pronto pra construir. Financia com entrada a partir 10.876,00 e o restante em até 150 x 440,00 + 12 parcelas anuais de 2.000,00. Informações e agendamentos  Tavares 31   31 987-050505 WhatsApp atende 24 hs  bh",35830000,Jaboticatubas,
Lote em Condomínio - Morro do Cruzeiro Lagoa Santa - VEG27,R$ 0,"Lote maravilhoso a partir de 1000 metros com área de lazer completa, piscina, quadra poliesportiva, linda lagoa, todo urbanizado, pertinho de tudo com segurança 24 horas,  perto da lagoa e do centro de Lagoa Santa. Financia direto com o proprietário com entrada de 18.200,00 e o restante em até 120 meses. Mais informações e agendamentos:  31 2531- 0505  31 987-050505      ",33400000,Lagoa Santa,
"O lugar que você esperava para morar | Lotes 1000 m², financiados - RTM",R$ 30.080,"Uma nova vida junto a natureza para você!!! Com conforto e segurança perto da natureza: condomínio com piscina, academia, lago, área de laser completa, um maravilhoso lugar para viver com tranquilidade e muita qualidade de vida para você e sua família!!

Sinal de R$ 30.080,00 mais 120 meses e 10 anuais.

O valor do anúncio é referente ao sinal

Mais Informações e agendamentos

Tavares

31- whatsapp",32628645,Betim,Vale Verde
"Lote ZR2 em excelente localização, pode construir 2 casas - Lagoa Santa",R$ 25.000,"Financiamos lotes em Lagoa Santa, em bairro com excelente localização, Lotes ZR2, 500 m², pode construir duas casas e lotes comercias que pode ser feito prédio, comércio etc, entrada a partir de 25.000,00 + 168 meses para pagar, já está pronto pra construir.
Consulte condições e agende sua visita com o Tavares.

31  WhatsApp

VALOR ANUNCIADO REFERENTE AO VALOR DA ENTRADA.

Trabalhamos com lotes e terrenos rurais região de Lagoa Santa, Vespasiano, Pedro Leopoldo, Matozinhos, Funilândia, Jequitibá, Baldim, Lagoa Santa, São José de Almeida, Jaboticatubas, São José da Serra, Santana do Riacho, Serra do Cipó, Igarapé, Betim, Casa Branca, Paraopeba, Cordisburgo",33400000,Lagoa Santa,
Lindos Lotes em Condomínio Fechado em Três Barras - 1.000m2 - Venha Conferir - MVT,R$ 12.500,"Lindos lotes em condomínio fechado próximos a Serra do Cipó, 1000m2, com portaria 24hrs, vias internas asfaltadas, espaços de conveniência agregado ao espaço Gourmet, playground, quadra poliesportiva multiuso. Topografia maravilhosa, financiamento proprio, obras totalmente finalizadas, projetada para te oferecer conforto e segurança. Não anda na terra. Condóminio com vista pra Serra do Cipo, Região livre de barragem de minério, à apenas 25km de Lagoa Santa. Não perca esta oportunidade. 

Financiamento próprio em até 156 meses.

Mais informações e Agendamentos Tavares 

31 987-050505 WhatssApp

Valor do anuncio referente ao valor da entrada.

Localização: Vetor Norte, próximo a Matozinhos, Pedro Leopoldo, Prudente de Morais, Funilândia, Baldim, Lagoa Santa, Jaboticatubas, Santana de Pirapama, Santana do Riacho e Conceição do Mato dentro",32041150,Contagem,Três Barras
Lote em Condomínio - Centro Vespasiano - VEG166,R$ 195.000,"Lote de 1000 metros em frente ao CT do Galo, condominio fechado com portaria 24 horas, espaço gourmet, piscina, sauna, academia, asfalto padrão rodovia, várias casas lindas prontas e em construção. Financia direto com o proprietário com entrada a partir de 25.000,00 e o restante em até 120 meses. Informações e agendamentos  Tavares 31   31  WhatsApp atende 24 hs  bh",33200000,Vespasiano,
Chácara 2400 mts muita água ,R$ 98.000,Descrição na foto acima ,35900000,Itabira,
Vende se excelente lote,R$ 98.000,vende se lote no bairro vida nova ótima localização perto da cidade administrativa fácil acesso para Belo Horizonte local todo urbanizado ideal para construir casas germinada perto da natureza aceito veiculo ate 15 mil o valor e somente a vista tenho outros imoveis na região,33200000,Vespasiano,
Areá em neves próximo ao sup apoio,R$ 60.000,"area 200metros 3 lados murado rua asfaltada proximo ao supermercado apoio vende ou troca por carro 60 mil vendo urgente.

obs nao tem escritura so contrato de compra e venda",33861505,Ribeirão das Neves,Nova União
Condominio Fechado dentro de Lagoa Santa - Proximo a Lagoa Central - Financio -MVT,R$ 24.010,"Lote De 1000 metros em condomínio fechado dentro de Lagoa Santa à apenas 3 minutos da Lagoa Central** portaria 24 horas, espaço gourmet, piscina, sauna, quadra poliesportiva, quadra de tênis, todo murado, vista espetacular, natureza exuberante. Venha conhecer o condominio Versailles Ville De France. Financiamento em até 144 meses direto com o proprietário com sinal de 24.000,00 Restante correção só pela poupança, sem juros. Mais informações e agendamentos liga pro Tavares 

31  Whatsapp

Valor anunciado referente a entrada, restante em até 120 meses direto com a loteadora",33400000,Lagoa Santa,
Linda chacarra,R$ 350.000,chacarra 2000 mil metros com casa 3 quartos sala cozinha banho campinho piscina em mocambeiro otimo para finais de semana valor 350mil,35720000,Matozinhos,
"Lote de 360 metros galpão medindo 100 metros, Jaboticatubas (Temos varias opções)",R$ 135.000,"Em São Jose de Almeida , lote de 360 metros, com água, luz, galpão medindo 100 metros, em fase de acabamento faltando telhado. Ideal para comercio, templo evangélico ou varias outras finalidades. Contendo uma casa nos fundos com dois quartos, sala, cozinha, banheiro. Faça um ótimo investimento por apenas R$135.000,00. Aceito troca como parte de pagamento.

R$ 135.000,00

Tel: (31) WhatsApp 
Guilherme (Louro Imóveis) a mais de 20 anos no mercado.
Agende já sua visita será um prazer te atender, mais de 800 opções disponíveis.
Palavras chaves: sítio, área, terreno, fazenda, lote, chácara, casa, Jaboticatubas, Serra do Cipó, Baldim, São Jose do Almeida, a venda, compra, financiamento, financiamento próprio sem juros",35830000,Jaboticatubas,
"Loteamento/condomínio à venda em Residencial dom bosco, Cachoeira do campo cod:209",R$ 90.000,"Código do anúncio: 209
Excelente lote no Bairro Residencial Dom Bosco , à 18 km de Ouro Preto , lugar tranquilo. Confira!!
Contato: (31)  / 9 ",35410000,Ouro Preto,Cachoeira do Campo
"Linda chácara de 20 mil metros, Jaboticatubas (Temos varias opções)",R$ 139.000,"Bacana d+ . Linda chácara de 20 mil metros com água, luz, toda cercada,4 mil pés de eucalipto, baixada bacana formada em pastagem, vários pés de pequi, acesso super fácil, vizinhança boa. Venha fazer um ótimo investimento. Por apenas:

R$ 139.000,00

Tel: (31) WhatsApp 
Guilherme (Louro Imóveis) a mais de 20 anos no mercado.
Agende já sua visita será um prazer te atender, mais de 800 opções disponíveis.
Palavras chaves: sítio, área, terreno, fazenda, lote, chácara, casa, Jaboticatubas, Serra do Cipó, Baldim, São Jose do Almeida, a venda, compra, financiamento, financiamento próprio sem juros.",35830000,Jaboticatubas,
"Terreno Residencial à venda, Universitário, Belo Horizonte - .",R$ 330.000,"Código do anúncio: TE0168
Lote 360m², 12 x 30 de frente, bairro Santa Rosa/Universitário, excelente localização, área residencial, próximo à escola, posto de saúde, UMEI.

Pode ser construído prédio no lote. Zona de Uso PA430/ZAR2.

Documentação toda completa.
Pode ser financiado. - 12/09/2020",31255470,Belo Horizonte,Universitário
"Loteamento/condomínio à venda em Condomínio mirante da mata, Nova lima cod:1073",R$ 333.500,"Código do anúncio: 1073
Lote com 1190,89 m2, com aclive, em excelente loteamento, com lindas residências. Imóvel com escritura e registro.",34000000,Nova Lima,
Excelente lote Monte Verde!Betim,R$ 145.000,"Lote 270m².
Av principal do bairro.
Lote quitado!
Pego carro no negócio!
Atrás do Shopping Partage! Betim

9 .
9 ",32280360,Contagem,Parque Riacho das Pedras
LOTE DE 1.000m² com apenas R$5.000 DE ENTRADA!!!! ,R$ 5.000,"Loteamento com estrutura completa 100% regularizado !
.
Lotes de 1.000m² 
. Entrada de 5% (R$5.000,00)
- parcelas a partir de R$599,00 
.
- Permissão para fracionar
.
- Próximo á praças de convívio , quadras poliesportiva
.
- SEM TAXA DE CONDOMÍNIO.
.
Invista com um amigo e pague R$300,00 num lote top, área nobre!!
Gostou!? Você precisa ver pessoalmente... Agende uma visita comigo (31) Diógenes.",33400000,Lagoa Santa,
Lote 1000 metros pronto para construir em Jaboticatubas - RTM,R$ 8.900,"Lote Maravilhoso na Mg 10 entre Lagoa Santa e a Serra do Cipó, 1000 metros pronto pra construir com água encanada, luz, asfalto padrão rodovia, vizinhança de alto nível, pertinho da cidade e a 10 minutos da Serra do Cipó. Pode ser parcelado em até 132 vezes. 

Para maiores informações e agendamentos Tavares

31- whatsapp

Valor: R$ 8.900,00

Valor anunciado referente ao valor da entrada",35830000,Jaboticatubas,
